student_id,age,gender,gaming_hours,study_hours,sleep_hours,attendance,gaming_genre,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,letter_grade
5085,22,Female,4.27,5.86,5.05,61.76,FPS,1.81,9.69,277.2,10.9,Medium,59.33,F
5086,18,Male,0.84,6.16,8.41,80.91,RPG,4.42,3.22,295.26,3.13,Medium,88.87,B+
5087,24,Male,6.38,6.2,4.3,83.02,Casual,1.65,8.64,247.92,15.12,Low,43.43,F
5088,21,Female,7.62,8.67,5.13,75.3,RPG,3.35,9.91,224.2,18.83,High,67.0305286501294,D+
5089,18,Male,0.48,4.51,5.76,72.87,Casual,2.35,1.96,316.77,0.21,Medium,75.63,C
5090,24,Female,3.13,5.65,7.75,94.08,Casual,4.71,6.62,291.07,7.6,Medium,83.74,B
5091,16,Male,3.9,1.1,6.8,60.92,Casual,0.8,6.54,258.78,11.36,Medium,31.49,F
5092,18,Female,1.17,8.11,8.77,85.01,Casual,2.14,4.78,320.65,4.82,Medium,100,A
5093,16,Male,6.94,3.34,5.14,75.77,RPG,0.62,10.21,234.78,12.11,Low,19.83,F
5094,17,Male,2.27,8.35,8.36,86.64,FPS,2.89,5.87,311.38,2.77,Medium,100,A
5095,23,Female,6.26,3.39,5.41,67.92,RPG,2.01,8.75,245.59,12.79,Low,40.93,F
5096,22,Female,5.37,1.1,5.23,69.55,FPS,0.3,10.45,268.77,14.38,Low,33.429071977320326,F
5097,17,Male,4.78,2.39,6.49,83.47,FPS,4.25,8.45,263.24,12.46,Medium,34.66,F
5098,17,Male,1.54,9.87,4.36,99.2,RPG,1.88,3.58,304.19,2.31,High,100,A
5099,24,Female,1.77,3.88,5.92,98.99,FPS,2.47,7.28,299.92,7.62,Medium,76.87,C
5100,21,Female,0.38,1.98,5.78,69.96,FPS,2.04,1.93,313.24,2.04,Medium,52.87,F
5101,20,Other,1.93,2.07,4.8,64.09,RPG,2.44,6.6,294.27,4.03,Medium,40.26,F
5102,21,Other,2.76,3.79,8.3,83.61,FPS,0.08,7.15,289.14,6.51,Medium,74.25,C
5103,24,Female,6.67,1.34,5.93,76.8,FPS,4.08,8.03,245.44,10.13,Low,25.09,F
5104,22,Male,2.93,5.6,8.91,90.47,Casual,1.66,8.44,287.18,6.23,Medium,81.93,B-
5105,24,Female,6.04,2.92,8.5,81.12,FPS,3.62,8.62,252.71,9.6,Low,41.7,F
5106,19,Female,3.52,5.67,4.97,80.42,Casual,0.32,8.22,262.58,6.3,Medium,63.23,D
5107,17,Male,6.28,2.27,6.53,85.86,Casual,2.62,8.67,253.68,17.11,Low,47.91085264650077,F
5108,23,Male,7.81,4.87,7.01,65.06,Casual,4.54,11.44,218.85,16.63,Low,31.71,F
5109,19,Male,1.92,6.38,8.09,87.09,FPS,1.99,7.78,280.49,3.22,Medium,98.44670155354518,A
5110,24,Male,6.9,1.56,8.43,79.54,Casual,0.99,10.95,255.68,16.66,Low,28.7,F
5111,19,Male,4.97,4.59,7.12,92.81,FPS,0.5,7.45,274.46,11.76,Medium,64.6,D
5112,23,Female,6.54,3.72,4.18,65.55,RPG,4.3,9.83,241.42,15.11,Low,15.14,F
5113,24,Female,5.21,3.16,6.41,72.03,RPG,1.19,9.59,268.18,10.86,Low,41.27,F
5114,24,Female,3.39,6.44,8.42,98.01,RPG,4.88,6.62,276.01,9.64,Medium,87.5,B+
5115,19,Male,1.82,6.3,7.57,82.12,Casual,1.24,7.37,293.47,4.22,Medium,92.26,A-
5116,16,Male,0.56,6.68,8.35,97.17,RPG,2.4,5.9,307.34,5.38,Medium,98.31,A
5117,18,Female,4.28,2.43,7.37,87.56,RPG,2.29,6.01,262.24,11.19,Medium,45.96,F
5118,24,Male,7.92,3.57,4.22,97.06,FPS,0.31,12.84,222.37,18.17,Low,27.5,F
5119,19,Female,5.9,2.89,8.84,72.71,RPG,2.66,11.61,242.06,11.73,Low,36.66,F
5120,20,Other,2.62,5.86,8.59,63.62,RPG,3.36,5.2,260.07,8.13,Medium,87.95,B+
5121,22,Male,6.62,5.15,4.63,92.09,RPG,3.71,8.81,238.73,13.17,Low,44.72,F
5122,20,Male,6.15,3.97,4.56,92.18,RPG,2.61,7.2,236.51,13.37,Low,42.62,F
5123,19,Male,2.25,8.07,6.7,84.75,FPS,4.06,3.83,295.97,6.67,Medium,100,A
5124,17,Other,0.11,1.85,7.79,83.18,FPS,3.76,5.91,316.28,1.5,Medium,73.03,C
5125,17,Female,0.95,9.77,5.91,96.6,RPG,0.97,3.91,314.95,7.67,High,100,A
5126,19,Female,7.02,2.05,4.68,67.06,RPG,2.01,9.96,235.89,15.42,Low,20.46,F
5127,24,Male,6.69,7.96,6.55,84.66,FPS,0.71,9.02,227.06,13.2,Low,90.24840317006228,A-
5128,23,Other,2.36,4.31,5.69,61.99,FPS,0.67,4.18,279.02,7.63,Medium,65.56,D
5129,18,Male,2.28,8.79,5.76,65.63,RPG,3.56,5.82,280.23,9.43,High,85.01,B
5130,24,Male,6.34,1.67,7.22,77.49,Casual,2.65,10.96,235.28,10.86,Low,28.32,F
5131,20,Female,7.5,4.37,8.43,92.85,FPS,3,11.25,222.97,14.11,Low,53.32543077943292,F
5132,18,Female,6.23,4.02,6.79,89.33,RPG,3.66,7.41,254.43,11.5,Low,47,F
5133,20,Male,4.84,9.94,7.44,98.96,Casual,1.39,9.86,263.78,16.42,Medium,100,A
5134,19,Male,1.94,9.87,7.3,61.79,FPS,2.01,7.6,278.11,5.75,Medium,100,A
5135,23,Male,4.21,2.71,6.76,75.25,FPS,3.03,7.41,260.72,13.06,Medium,48.57,F
5136,20,Male,1.87,6.67,5.55,66.35,Casual,0.48,4.7,297.19,5.6,Medium,85.15,B
5137,23,Male,6.46,5.82,5.89,61.48,FPS,4.17,8.61,232.44,11.09,Low,34.51,F
5138,24,Other,3.1,2.39,5.58,70.58,RPG,1.72,5.61,283.61,9.22,Medium,52.2,F
5139,19,Female,6.67,2.51,8.59,69.78,RPG,3.29,10.89,231.57,16.08,Low,46.13,F
5140,22,Female,3.05,9.9,8.13,76.8,FPS,4.98,7.9,282.06,6.8,Medium,99.73,A
5141,17,Female,6.59,5.07,6.9,65.6,FPS,2.38,9.25,235.23,13.19,Low,51.26,F
5142,21,Female,2.67,2.13,8.56,79.54,RPG,1.08,5.37,289.08,4.59,Medium,63.29,D
5143,23,Female,3.52,2.93,8.43,96.8,Casual,1.08,6.78,292.17,7.42,Medium,62.7,D-
5144,22,Female,4.92,3.42,8.64,89.93,FPS,0.3,6.77,269.89,12.08,Medium,64.37,D
5145,22,Male,0.56,5.6,5.11,93.69,RPG,3.84,6.2,302.47,2.13,Medium,91.01,A-
5146,23,Female,7.59,4.02,7.59,92.19,RPG,1.47,12.12,254.03,17.61,Low,38.3,F
5147,22,Female,4.59,5.1,7.05,75.59,FPS,0.86,7.76,276.73,11.39,Medium,56.48,F
5148,20,Female,4.06,2.5,7.67,88.36,RPG,3.57,5.67,264.42,8.82,Medium,44.65,F
5149,22,Other,6.72,3.94,5.32,90.17,FPS,1.55,11.96,230.7,12.83,Low,36.41,F
5150,18,Male,6.93,1.63,7.47,68.23,RPG,3,10.35,240.24,17.07,Low,24.46,F
5151,20,Female,4.18,9.01,6.05,94.41,RPG,2.09,9.16,276.88,8.52,Medium,98.56,A
5152,22,Male,7.42,2.79,8.17,78.31,RPG,1.67,8.59,248.63,14.27,Low,41.79,F
5153,24,Female,0.52,7.81,7.98,60.65,FPS,2.45,2.89,318.84,1.3,Medium,92.91,A-
5154,17,Male,0.91,4.15,5.06,85.74,Casual,1.57,5.02,302.44,3.81,Medium,73.16,C
5155,19,Male,4.77,5.27,4.92,87.07,RPG,4.35,8.21,257.69,11.45,Medium,50.83,F
5156,22,Male,2.83,3.62,7.59,82.07,RPG,0.37,5.31,292.31,8.27,Medium,67.54,D+
5157,16,Female,3.71,7.27,6.75,68.5,Casual,0.15,5.72,262.08,7.8,Medium,76.23,C
5158,17,Male,2.62,8.6,6.79,79.29,Casual,2.03,5.13,303.51,4.06,Medium,89.68,B+
5159,24,Female,3.24,3.58,7.76,76.01,RPG,0.86,7.95,275.67,11.01,Medium,63.06,D
5160,22,Male,6.58,3.18,8.27,98.99,FPS,3.72,8.5,250.64,13.32,Low,52.32,F
5161,22,Female,4.75,7.13,5.19,92.99,Casual,1.77,8.72,274.99,11.12,High,76.21,C
5162,21,Female,7.98,2.76,6.78,90.48,FPS,1.31,11.1,254.79,15.52,Low,32.242338855450576,F
5163,18,Male,6.3,6.76,8.14,67.24,RPG,1.8,11.12,241.35,13.28,Low,61.23,D-
5164,18,Male,2.19,1.85,8.36,73.24,RPG,1.1,4.2,290.94,8.27,Medium,50.83,F
5165,17,Female,2.11,6.58,5.44,75.19,Casual,1.5,4.46,291.38,2.64,Medium,86.71577650498119,B
5166,21,Female,2.69,5.62,4.52,79.71,Casual,2.84,5.68,289.46,4.42,Medium,65.56,D
5167,19,Female,6.75,2.03,5.16,61.21,Casual,4.32,8.58,232.55,13.49,Low,23.459458108544855,F
5168,20,Male,0.22,6.84,8.73,83.72,RPG,1.85,3.53,329.48,2.73,Medium,100,A
5169,18,Female,1.84,5.02,6.31,74.31,RPG,1.6,4.92,308,3.29,Medium,72.92,C-
5170,21,Other,7.24,2.95,6.09,82.47,FPS,3.91,13.19,230.55,14.3,Low,23.47,F
5171,18,Male,5.12,4.18,4.07,60.36,Casual,0.11,9.09,251.45,9.78,Low,32.91,F
5172,23,Male,1.81,5.43,4.26,72.86,Casual,1.51,3.16,293.92,3.46,Medium,64.97,D
5173,24,Male,1.75,1.82,7.34,90.75,Casual,2.26,5.05,294.31,3.15,Medium,69.33,D+
5174,19,Female,6.9,9.62,6.95,80.04,FPS,3,12.29,242.14,20.94,Low,82.101869091895,B-
5175,24,Female,7.15,6.99,6.88,91.56,FPS,0.78,12.48,236.13,20.93,Low,58,F
5176,22,Male,2.05,1.92,4.55,87.96,RPG,2.16,7.86,303.62,9.34,Medium,51.12,F
5177,18,Male,3.36,8.41,5.76,94.2,FPS,2.83,8.83,294.55,10.21,High,98.03023556470116,A
5178,22,Male,6.68,3.9,8.06,60.3,FPS,2.55,8.56,242.83,15.06,Low,44.91,F
5179,16,Male,6.17,6.37,4.87,70.45,FPS,2.87,7.19,251.89,15.49,Low,48.45,F
5180,18,Male,6.51,3.49,8.41,81.95,Casual,3.31,10.59,266.44,15.32,Low,47.33,F
5181,21,Other,4.15,7.6,4.61,97.64,Casual,1.9,8.66,275.91,8.91,High,88.04847696105895,B+
5182,19,Male,7.29,7.51,4.85,87.19,RPG,0.32,8.95,227.62,19.66,High,65.99201839519932,D
5183,22,Male,2.61,5.97,6.39,78.26,FPS,0.28,4.44,288,7.29,Medium,83.39,B
5184,18,Female,1.25,3.17,8.73,65.21,FPS,4.29,7.07,288.34,8.32,Medium,72.38,C-
5185,16,Female,5.67,3.28,5.65,79.73,FPS,3.39,11.39,257.41,17.82,Low,47.83,F
5186,24,Female,4.31,4.45,7.29,77.64,RPG,3.82,6.09,262.78,5.97,Medium,60.27,D-
5187,21,Male,6.84,2.31,6.94,91.14,Casual,4.64,9.08,229.01,13.07,Low,29.92,F
5188,23,Male,0.65,4.04,4.75,76.53,FPS,3.75,6.11,303.55,3.62,Medium,57.31,F
5189,18,Female,6.75,7.16,5.24,72.75,FPS,3.46,9.92,250.43,16.09,High,63.503882867129875,D
5190,23,Female,2.35,8.48,8.65,63.59,FPS,3.28,7.34,289.21,9.03,Medium,95.52,A
5191,17,Male,5.24,3.99,4.92,61.86,Casual,1.29,8.22,264.76,11.84,Low,38.91,F
5192,19,Female,0.32,3.1,7.48,77.57,Casual,4.79,5,320.02,5.57,Medium,72.74,C-
5193,18,Female,4.88,8.49,8.82,73.87,Casual,2.71,7.86,263.44,12.47,Medium,84.38,B
5194,16,Male,5.74,9.02,4.6,82.21,RPG,1.11,11.24,247.29,15.42,High,84.29372768745668,B
5195,22,Female,2.95,4.69,6,88.48,FPS,1.05,5.58,289.56,6.66,Medium,70.82,C-
5196,17,Female,1.72,1.24,5.12,61.6,Casual,4.08,5.34,295.1,5.88,Medium,42.63,F
5197,19,Male,4.3,7.25,5.11,79.85,FPS,1.25,7.91,269.96,11.02,High,63.34,D
5198,24,Female,6.67,8.06,4.59,94.48,FPS,0.21,10.91,251.02,17.39,High,73.66489625293084,C
5199,21,Female,2.59,1.16,7.25,78.21,FPS,2.14,5.12,302.09,3.81,Medium,49.88,F
5200,23,Female,2.02,6.36,7.73,80.85,FPS,4.09,6.23,291.4,7.55,Medium,91.08,A-
5201,17,Male,2.23,6.3,7.38,79.47,FPS,2.07,3.94,296.96,2.02,Medium,83.25,B
5202,22,Male,7.59,4.41,8.62,75.59,Casual,4.02,13.06,234.76,16.21,Low,42.86,F
5203,21,Female,2.87,7.75,4.73,64.4,FPS,4.14,4.59,287.93,7.82,High,79.04,C+
5204,24,Male,0.03,4.85,5.6,65.05,Casual,4.29,5.23,327.28,0.98,Medium,63.5,D
5205,22,Male,6.25,7.09,5.72,67.16,Casual,2.94,10.72,252.75,14.79,High,74.07932259319644,C
5206,16,Male,5.59,5.65,5.16,91.7,RPG,3.5,8.3,271.3,10.69,Low,57.5,F
5207,23,Male,1.03,3.24,4.71,71.01,FPS,1.31,3.67,329.2,4.58,Medium,52.27,F
5208,18,Other,7.88,6.46,6.43,97.92,RPG,0.5,13.71,223.79,18.77,Low,56.36,F
5209,17,Male,4.86,7.63,8.17,92.41,Casual,2.66,6.83,278.28,10.66,Medium,89.7,B+
5210,18,Other,4.01,9.77,8.77,87.38,FPS,0.05,8.62,276.27,12.52,Medium,100,A
5211,21,Male,3.06,4.42,4.65,88.82,Casual,2.33,4.98,281.51,7.91,Medium,68.04,D+
5212,18,Female,7.19,1.58,8.12,61.91,RPG,0.51,12.72,239.79,18.13,Low,18.78,F
5213,20,Male,1.95,9.89,8.12,82.74,Casual,0.54,6.66,294.27,8.47,Medium,100,A
5214,21,Female,2.29,6.61,5.94,97.64,Casual,4.35,7.95,292.09,9.83,Medium,97.5,A
5215,23,Female,0.98,9.52,4.55,61.56,FPS,3.2,6.38,297.27,2.76,High,94.45,A
5216,22,Male,6.07,1.93,8.95,71.64,RPG,3.23,9.82,247.96,15.49,Low,44.38,F
5217,23,Female,4.76,4.08,7.28,62.06,FPS,2.02,6.52,272.21,11.27,Medium,55.53,F
5218,18,Male,4.87,2.21,8.91,82.79,FPS,2.07,6.98,268.77,13.42,Medium,45.31,F
5219,19,Female,1.75,8.52,6.42,64.65,Casual,1.52,3.76,302.64,1.93,Medium,98.06,A
5220,21,Other,5.21,8.92,5.98,79.17,Casual,2.17,7.31,274.85,10.09,High,89.17174435478269,B+
5221,22,Female,6.12,5.51,5.24,88.8,Casual,2.94,9.5,267.9,13.54,Low,65.61513313218104,D
5222,24,Female,2.86,2.68,8.92,66.58,FPS,0.93,8.2,290.66,11.2,Medium,77.75706016102933,C+
5223,16,Male,6.41,2.14,5.27,90.21,FPS,1.31,7.53,259.06,12.81,Low,34.97,F
5224,23,Male,2.79,6.29,4.12,62.41,RPG,2.47,4.98,290.01,6.59,Medium,61.26,D-
5225,23,Male,6.07,5.56,6.56,65.98,FPS,1.92,10.05,248.04,12.76,Low,42.3,F
5226,21,Female,0.27,7.25,5.89,71.2,FPS,4.1,5.6,326.37,4.77,High,90.64,A-
5227,19,Female,4.41,3.75,5.31,91.84,Casual,4.11,6.9,266.37,11.42,Medium,52.33,F
5228,18,Male,7.76,4.62,7.17,94.01,Casual,1.68,10.67,203.28,15.89,Low,36.11,F
5229,18,Female,7.85,1.19,5.82,68.82,Casual,2.25,10.72,223.21,15.05,Low,3.6,F
5230,21,Male,2.25,6.49,6.01,63.83,RPG,4.88,4.72,277.94,7.28,Medium,75.08,C
5231,23,Male,3.53,4.81,4.12,93.92,RPG,4.14,8.02,273.76,10.32,Medium,61.54,D-
5232,22,Female,0.5,9.28,6.95,85.97,Casual,1.08,4.78,308.55,1.81,Medium,100,A
5233,16,Male,6.99,6.78,4.61,66.31,FPS,1.4,12.21,230.73,17.98,Low,47.079787894972164,F
5234,21,Female,4.55,4.59,5.07,82.31,Casual,0.42,10.14,254.88,13.17,Medium,52.74,F
5235,22,Male,3.08,3.37,7.59,94.89,FPS,3.39,8.58,271.05,11.37,Medium,69.61,D+
5236,22,Female,0.9,9.15,5.57,62.78,Casual,1.58,4.6,302.73,5.34,High,99.281506630085,A
5237,24,Male,7.57,1.15,4.82,63.35,Casual,2.68,9.5,225.45,15.43,Low,0.04,F
5238,20,Male,4.24,3.94,6.89,70.94,FPS,3.84,6.35,266.14,8.01,Medium,61.76,D-
5239,16,Female,2.26,9.49,5.07,86.09,Casual,4.18,6.21,295.47,10.53,High,94.96,A
5240,17,Female,2.8,6.89,5.35,67.12,FPS,1.63,8.39,293.46,7.37,Medium,85.76866626473802,B
5241,19,Male,2.17,5.79,7.11,92.65,RPG,1.19,5.82,283.86,2.5,Medium,78.49,C+
5242,20,Male,4.81,2.83,7.7,90.02,Casual,4.24,10.49,253.53,10.04,Medium,67.97037582722291,D+
5243,24,Female,7.44,8.5,7.7,82.44,Casual,1.91,9.75,247.37,11.98,Low,82.3082693685406,B-
5244,16,Male,6.85,2.84,6.41,64.64,Casual,4.11,8.28,245.37,16.86,Low,27.71,F
5245,18,Female,3.68,3.23,6.27,99.53,FPS,0.75,8.66,268.08,13.49,Medium,57.13,F
5246,20,Female,6.61,2.73,7.94,79.6,RPG,4.56,12.01,228.15,16.42,Low,30.85,F
5247,18,Male,3.38,2.42,4.97,78.08,Casual,2.42,6.62,274.46,5.17,Medium,56.77,F
5248,19,Male,2.02,9.58,4.76,99.82,RPG,0.85,3.53,293.23,7.2,High,98.7,A
5249,18,Female,7.87,6.42,7.32,94.55,Casual,2.68,9.08,232.38,17.28,Low,44.84,F
5250,19,Male,2.43,6.74,6.05,78.25,RPG,4.35,3.74,267.82,7.98,Medium,77.56,C+
5251,16,Female,2.59,9.59,7.55,76.75,Casual,1.95,5.79,279.27,7.96,Medium,100,A
5252,23,Male,7.92,3.08,5.28,63.84,Casual,0.89,10.09,242.96,14.16,Low,7.94,F
5253,19,Female,1.07,1.05,5.62,97.06,Casual,2.88,4.38,307.32,5.12,Medium,57.73,F
5254,22,Male,6.08,6.39,8.48,93.75,Casual,4.17,9.52,247.66,10.77,Low,63.2,D
5255,17,Female,7.49,5.57,6.11,72.4,FPS,0.61,10.78,224.48,15.08,Low,45.8,F
5256,17,Male,4.09,5.3,6.95,90.13,RPG,0.21,8.19,278.81,12.3,Medium,69.68,D+
5257,21,Male,0.02,1.56,4.53,90.51,FPS,0.28,4.42,301.72,4.21,Medium,47.37,F
5258,17,Female,3,5.09,4.89,69.12,FPS,1.15,5.98,279.75,5.6,Medium,55.94,F
5259,21,Male,0.89,3.59,4.18,84.55,RPG,0.04,3.58,288.51,0.85,Medium,58.72,F
5260,17,Male,3.33,3.47,6.12,70.2,Casual,2.14,6.17,279.84,8.13,Medium,54.32,F
5261,19,Male,6.32,3,8.94,91.6,RPG,3.49,7.67,239.7,17.32,Low,44.91,F
5262,22,Male,3.51,3.99,8.37,66.15,Casual,3.55,6.12,261.58,9.45,Medium,62.29,D-
5263,23,Female,3.46,4.18,7.16,86.76,Casual,3.18,5.46,288.59,12.63,Medium,63.69,D
5264,18,Female,4.45,3.78,8.31,73.04,FPS,1.48,6.9,273.5,9.8,Medium,51.87,F
5265,24,Male,4.65,9.81,6.97,61.45,FPS,3.68,9.22,274.5,13.35,Medium,80.54,B-
5266,17,Female,6.85,9.39,5.84,64.95,FPS,2.88,12.79,222.73,16.04,High,72.28338580422627,C-
5267,23,Female,2.47,6.17,4.87,86.2,RPG,4.31,8.09,280.32,6.15,Medium,68.5,D+
5268,23,Female,6.57,9.83,7.27,69.6,FPS,2.39,11.68,253.18,13.79,Low,82.31976401735055,B-
5269,19,Male,4.53,9.92,4.97,85.24,Casual,0.9,9.22,273.75,12.11,High,82.71,B-
5270,16,Female,2.4,4.2,6.09,76.59,FPS,3.17,8.12,305.24,10.25,Medium,69.42,D+
5271,16,Female,2.36,5.01,8.13,87.71,FPS,0.75,7.12,289.28,6.45,Medium,80.9,B-
5272,17,Female,2.89,9.63,4.65,79.72,FPS,4.82,6.24,284.23,10.3,High,74.55,C
5273,24,Male,4.98,6.48,4.65,72.34,RPG,3.52,8.99,266.4,15.63,Medium,62.01,D-
5274,17,Male,1.85,2.92,5.12,65.83,Casual,3.78,4.38,284.29,6.7,Medium,54.25,F
5275,17,Female,7.36,7.2,6.76,73.64,Casual,3.4,8.38,233.64,15.88,Low,72.8074476250649,C-
5276,21,Male,4.6,2.85,5.26,85.4,Casual,0.49,7.37,290.15,9.24,Medium,48.06,F
5277,22,Female,7.36,4.05,6.52,89.62,FPS,2.33,10.38,228.1,18.84,Low,35.8,F
5278,22,Male,0.37,3.05,5.51,66.41,RPG,3.26,5.04,299.53,0.79,Medium,65.43392476463347,D
5279,24,Female,2.74,3.2,6.53,86.57,RPG,1.15,8.04,291.23,9.34,Medium,56.52,F
5280,21,Female,0.18,1.04,5.39,67.17,FPS,3.4,5.99,308.83,0.69,Medium,51.06,F
5281,23,Female,2.18,8.93,8.9,68.87,RPG,4.1,4.94,292.77,3.63,Medium,100,A
5282,21,Female,6.9,3.66,6.46,81.25,FPS,1.37,12.69,248.08,16.57,Low,32.29,F
5283,17,Female,0.29,1.78,7.72,71.57,FPS,1,5.29,322.1,4.49,Medium,59.7,F
5284,16,Male,3.49,1.78,7.5,86.46,FPS,4.42,4.64,273.23,9.56,Medium,70.10501886769947,C-
5285,20,Female,0.94,6,6.45,98.23,Casual,0.03,4.92,317.1,3.88,Medium,89.88,B+
5286,24,Male,3.33,9.94,5.19,65.96,Casual,1.28,6.16,263.36,7.24,High,80.41,B-
5287,23,Female,6.71,2.31,6.55,82.82,FPS,2.03,7.88,241.45,12.42,Low,23.32,F
5288,19,Male,4.98,1.9,7.4,96.93,Casual,3.36,8.64,256.4,13.19,Medium,56.37,F
5289,20,Female,5.89,4.94,6.3,67.06,Casual,4.99,9.81,225.72,15.06,Low,48.74,F
5290,20,Female,2.79,6.07,4.41,74.67,Casual,1.85,5.05,274.41,7.07,Medium,68.90398308133864,D+
5291,21,Male,7.56,3.65,4.09,64.94,RPG,4.74,13.26,229.13,18.57,Low,17.86,F
5292,18,Male,5.67,3.72,5.64,85.68,FPS,1.83,9.72,259.43,16.57,Low,45.35041783043333,F
5293,20,Other,3.37,4.82,4.75,86.77,RPG,3.48,5.25,279.78,9.71,Medium,51.98,F
5294,17,Male,3.41,3.83,8.53,86.57,RPG,0.83,8.02,276.12,6.29,Medium,68.75,D+
5295,16,Male,7.35,9.24,4.88,81.69,Casual,2.3,10.85,239.9,18.23,High,71.77949868310131,C-
5296,16,Male,4.61,1.38,5.97,89.85,Casual,4.36,7.98,267.42,13.67,Medium,31.48,F
5297,22,Other,5.65,3.11,7.56,61.44,FPS,1.6,10.82,262.17,12.25,Low,42.95821269463231,F
5298,17,Other,3.34,8.28,8.08,98.3,RPG,0.53,5.03,285.66,9.42,Medium,94.27,A
5299,19,Female,1.79,8.51,6.39,68.88,RPG,2.61,5.24,291.4,11.32,Medium,96.47,A
5300,20,Female,5.79,2,4.91,64.86,Casual,2.2,10.69,257.23,14.99,Low,23.88,F
5301,22,Male,4.86,9.76,5.35,97.65,FPS,1.15,9.16,271.29,11.4,High,80.61,B-
5302,17,Other,4.01,7.24,6.09,93.22,Casual,4.53,5.04,285.88,8.33,Medium,76.8,C
5303,21,Male,4.99,3.45,5.82,90.59,FPS,3.01,9.93,254.85,12.71,Medium,46.51,F
5304,16,Male,1.67,5.1,5.74,64.19,FPS,1.74,7.39,296.33,3.05,Medium,64.81,D
5305,22,Male,6.35,3.67,4.66,92.3,Casual,4.98,10.87,252.6,11.71,Low,37.47,F
5306,24,Female,7.59,2.35,8.57,84.36,FPS,0.69,12.97,237.34,18.41,Low,34.85,F
5307,20,Female,7.13,3.62,4.15,89.28,Casual,4.24,9.93,229.34,15.56,Low,28.59,F
5308,20,Male,2.57,6.22,6.2,99.12,FPS,1.15,5.32,282.44,7.84,Medium,77.01,C+
5309,19,Other,3.25,8.43,8.9,67.78,Casual,1.2,5.85,276.67,7.24,Medium,97.79,A
5310,18,Male,6.47,4.27,7.3,80.18,Casual,2.49,11.14,243.15,15.44,Low,45.45,F
5311,24,Male,4.76,4.13,5.78,90.13,FPS,3.31,10.47,254,14.28,Medium,59.08,F
5312,20,Male,4.38,5.21,4.73,77.35,Casual,3.45,9.81,271.64,6.92,Medium,57.44,F
5313,23,Female,7.41,6.8,8.82,62.19,FPS,0.11,9.16,213.81,13.86,Low,55.96,F
5314,24,Female,4.29,7.76,4.07,64.46,RPG,1.43,8.42,260.2,9.6,High,63,D
5315,20,Male,4.12,3.94,7.41,84.08,FPS,3.3,10.1,272.4,10.91,Medium,66.56,D
5316,24,Female,0.34,6.28,8.4,71.4,FPS,4.45,2.82,306.73,-0.91,Medium,86.59,B
5317,17,Male,0.56,4.5,4.13,65.51,Casual,3.35,4.73,309.1,1.39,Medium,56.02,F
5318,24,Female,0.06,7.45,7.63,73.6,FPS,1.33,5.59,318.01,4.28,Medium,100,A
5319,19,Other,7.31,2.48,8.99,68.04,RPG,2.54,12.81,253.49,18.3,Low,22.01,F
5320,21,Male,3.27,3.31,7.2,60.96,FPS,3.24,5.88,267.7,2.26,Medium,49.16,F
5321,21,Female,3.75,4.83,6.07,66.07,RPG,0.68,5.22,277.36,7.78,Medium,62.58,D-
5322,21,Female,6.76,9,8.37,95.32,FPS,2.72,10.99,228.63,15.35,Low,78.2955590683598,C+
5323,17,Male,4.87,6.16,6.77,60.48,FPS,2.36,10.6,250.94,10.78,Medium,64.37,D
5324,22,Female,4.88,9.69,7.75,90.95,FPS,1.68,8.42,252.69,11.25,Medium,100,A
5325,21,Female,2.37,1.93,6.94,90.14,FPS,3.12,5.66,289.99,7.17,Medium,65.82,D
5326,16,Male,6.67,5.14,4.19,82.57,Casual,3.18,11.99,254.3,17.43,Low,38.25,F
5327,17,Male,1.33,4.77,5.07,68.34,Casual,4.86,4.45,315.79,4.42,Medium,65.47,D
5328,22,Male,0.43,6.4,4.39,95.12,Casual,2.14,4.83,310.26,4.35,Medium,79.36,C+
5329,16,Female,1.53,8.31,4.53,79,FPS,2.66,4.47,298.98,4.55,High,99.22,A
5330,16,Female,2.14,8.57,4.08,66.93,FPS,0.79,5.03,300.23,1.16,High,72.23,C-
5331,16,Female,2.26,7.03,6.11,77.16,RPG,2.74,4.2,293.46,5.22,Medium,87.09,B+
5332,23,Male,5.36,6.77,4.89,67.8,Casual,0.18,6.8,249.31,8.98,Low,47.66,F
5333,19,Male,1.74,9.54,8.28,75.04,RPG,0.75,7.17,305.73,6.42,Medium,100,A
5334,19,Male,5.41,4.45,7.75,79.87,FPS,0.86,7.32,271.29,11.34,Low,53.38,F
5335,17,Female,0.73,8.5,6.87,74.4,Casual,3.16,2.04,321.82,1.66,Medium,97.34,A
5336,16,Other,1.18,9.29,6.45,86.28,FPS,2.84,5.09,319.41,2.64,Medium,100,A
5337,24,Female,4.07,5.42,5.28,97.44,Casual,3.99,7.8,269.77,9.21,Medium,69.99773800802532,D+
5338,22,Male,7.38,7.56,6.37,73.93,Casual,2.32,11.22,220.61,17.29,Low,65.62476641383658,D
5339,19,Female,6.88,4.39,7.21,74.23,Casual,2.37,10.22,217.44,13.6,Low,37.76,F
5340,21,Female,7.75,2.43,7.91,89.53,FPS,0.81,9.46,206.28,15.11,Low,31.24,F
5341,17,Male,5.2,6.28,4.41,81.22,RPG,3.71,6.3,255.57,7.44,Low,55.33,F
